'02112',LKO  LTT AC SPL,9,KYN ,KALYAN JN      ,'16:17:00','16:20:00'
'02112',LKO  LTT AC SPL,10,TNA ,THANE          ,'16:43:00','16:45:00'
'02112',LKO  LTT AC SPL,11,LTT ,LOKMANYATILAK T,'17:30:00','00:00:00'
'02509',BNC KYQ SUVIDHA,1,BNC ,BANGALORE CANT ,'00:00:00','10:15:00'
'02509',BNC KYQ SUVIDHA,2,KPD ,KATPADI JN     ,'13:45:00','13:47:00'
'02509',BNC KYQ SUVIDHA,3,MAS ,CHENNAI CENTRAL,'15:55:00','16:25:00'
'02509',BNC KYQ SUVIDHA,4,BZA ,VIJAYAWADA JN  ,'23:45:00','23:55:00'
'02509',BNC KYQ SUVIDHA,5,DVD ,DUVVADA        ,'04:40:00','04:42:00'
'02509',BNC KYQ SUVIDHA,6,VZM ,VIZIANAGRAM JN ,'06:05:00','06:20:00'
'02509',BNC KYQ SUVIDHA,7,KUR ,KHURDA ROAD JN ,'11:10:00','11:25:00'
'02509',BNC KYQ SUVIDHA,8,BBS ,BHUBANESWAR    ,'11:45:00','11:50:00'
'02509',BNC KYQ SUVIDHA,9,BHC ,BHADRAK        ,'14:19:00','14:20:00'
'02509',BNC KYQ SUVIDHA,10,KGP ,KHARAGPUR JN   ,'16:35:00','16:37:00'
'02509',BNC KYQ SUVIDHA,11,HWH ,HOWRAH JN      ,'18:30:00','18:50:00'
'02509',BNC KYQ SUVIDHA,12,RPH ,RAMPUR HAT     ,'21:46:00','21:48:00'
'02509',BNC KYQ SUVIDHA,13,MLDT,MALDA TOWN     ,'00:30:00','00:40:00'
'02509',BNC KYQ SUVIDHA,14,KNE ,KISHANGANJ     ,'02:27:00','02:29:00'
'02509',BNC KYQ SUVIDHA,15,NJP ,NEW JALPAIGURI ,'04:15:00','04:25:00'
'02509',BNC KYQ SUVIDHA,16,NBQ ,NEW BONGAIGAON ,'08:20:00','08:22:00'
'02509',BNC KYQ SUVIDHA,17,KYQ ,KAMAKHYA       ,'11:25:00','00:00:00'
'02510',KYQ BNC SUVIDHA,1,KYQ ,KAMAKHYA       ,'00:00:00','20:30:00'
'02510',KYQ BNC SUVIDHA,2,GLPT,GOALPARA TOWN  ,'22:00:00','22:01:00'
'02510',KYQ BNC SUVIDHA,3,NBQ ,NEW BONGAIGAON ,'23:00:00','23:02:00'
'02510',KYQ BNC SUVIDHA,4,NJP ,NEW JALPAIGURI ,'02:35:00','02:45:00'
'02510',KYQ BNC SUVIDHA,5,KNE ,KISHANGANJ     ,'03:49:00','03:51:00'
'02510',KYQ BNC SUVIDHA,6,MLDT,MALDA TOWN     ,'06:40:00','06:50:00'
'02510',KYQ BNC SUVIDHA,7,RPH ,RAMPUR HAT     ,'09:10:00','09:12:00'
'02510',KYQ BNC SUVIDHA,8,HWH ,HOWRAH JN      ,'12:20:00','12:40:00'
'02510',KYQ BNC SUVIDHA,9,KGP ,KHARAGPUR JN   ,'14:25:00','14:27:00'
'02510',KYQ BNC SUVIDHA,10,BHC ,BHADRAK        ,'17:30:00','17:31:00'
'02510',KYQ BNC SUVIDHA,11,BBS ,BHUBANESWAR    ,'19:10:00','19:15:00'
'02510',KYQ BNC SUVIDHA,12,KUR ,KHURDA ROAD JN ,'19:50:00','20:00:00'
'02510',KYQ BNC SUVIDHA,13,PSA ,PALASA         ,'23:09:00','23:10:00'
'02510',KYQ BNC SUVIDHA,14,VZM ,VIZIANAGRAM JN ,'00:50:00','01:00:00'
'02510',KYQ BNC SUVIDHA,15,DVD ,DUVVADA        ,'03:03:00','03:05:00'
'02510',KYQ BNC SUVIDHA,16,BZA ,VIJAYAWADA JN  ,'07:50:00','08:00:00'
'02510',KYQ BNC SUVIDHA,17,MAS ,CHENNAI CENTRAL,'14:50:00','15:15:00'
'02510',KYQ BNC SUVIDHA,18,KPD ,KATPADI JN     ,'17:15:00','17:17:00'
'02510',KYQ BNC SUVIDHA,19,BNC ,BANGALORE CANT ,'21:15:00','00:00:00'
'02511',KYQ KUMBH SPL  ,1,PUNE,PUNE JN        ,'00:00:00','10:30:00'
'02511',KYQ KUMBH SPL  ,2,PNVL,PANVEL         ,'13:00:00','13:05:00'
'02511',KYQ KUMBH SPL  ,3,NK  ,NASIK ROAD     ,'16:27:00','16:32:00'
'02511',KYQ KUMBH SPL  ,4,NGP ,NAGPUR         ,'01:20:00','01:30:00'
'02511',KYQ KUMBH SPL  ,5,G   ,GONDIA JN      ,'03:51:00','03:53:00'
'02511',KYQ KUMBH SPL  ,6,DURG,DURG           ,'06:35:00','06:40:00'
'02511',KYQ KUMBH SPL  ,7,R   ,RAIPUR JN      ,'07:35:00','07:45:00'
'02511',KYQ KUMBH SPL  ,8,BSP ,BILASPUR JN    ,'09:45:00','09:55:00'
'02511',KYQ KUMBH SPL  ,9,JSG ,JHARSUGUDA JN  ,'13:30:00','13:35:00'
'02511',KYQ KUMBH SPL  ,10,ROU ,ROURKELA       ,'14:50:00','15:05:00'
'02511',KYQ KUMBH SPL  ,11,CKP ,CHAKRADHARPUR  ,'16:30:00','16:35:00'
'02511',KYQ KUMBH SPL  ,12,PRR ,PURULIA JN     ,'18:20:00','18:22:00'
'02511',KYQ KUMBH SPL  ,13,JOC ,JOYCHANDI PAHAR,'19:10:00','19:12:00'
'02511',KYQ KUMBH SPL  ,14,ASN ,ASANSOL JN     ,'20:10:00','20:20:00'
'02511',KYQ KUMBH SPL  ,15,UDL ,ANDAL JN       ,'21:35:00','22:05:00'
'02511',KYQ KUMBH SPL  ,16,RPH ,RAMPUR HAT     ,'00:38:00','00:40:00'
'02511',KYQ KUMBH SPL  ,17,MLDT,MALDA TOWN     ,'04:00:00','04:10:00'
'02511',KYQ KUMBH SPL  ,18,KNE ,KISHANGANJ     ,'06:01:00','06:03:00'
'02511',KYQ KUMBH SPL  ,19,NJP ,NEW JALPAIGURI ,'07:45:00','08:00:00'
'02511',KYQ KUMBH SPL  ,20,RQJ ,RNINGR JLPAIGRI,'08:29:00','08:30:00'
'02511',KYQ KUMBH SPL  ,21,NCB ,NEW COOCH BEHAR,'09:50:00','09:52:00'
'02511',KYQ KUMBH SPL  ,22,NOQ ,NEW ALIPURDUAR ,'10:25:00','10:27:00'
'02511',KYQ KUMBH SPL  ,23,NBQ ,NEW BONGAIGAON ,'12:35:00','12:37:00'
'02511',KYQ KUMBH SPL  ,24,GLPT,GOALPARA TOWN  ,'13:18:00','13:20:00'
'02511',KYQ KUMBH SPL  ,25,KYQ ,KAMAKHYA       ,'15:25:00','00:00:00'
'02512',KYQ PUNE SPECIA,1,KYQ ,KAMAKHYA       ,'00:00:00','22:05:00'
'02512',KYQ PUNE SPECIA,2,GLPT,GOALPARA TOWN  ,'23:32:00','23:34:00'
'02512',KYQ PUNE SPECIA,3,NBQ ,NEW BONGAIGAON ,'00:38:00','00:40:00'
'02512',KYQ PUNE SPECIA,4,NOQ ,NEW ALIPURDUAR ,'01:56:00','01:58:00'
'02512',KYQ PUNE SPECIA,5,NCB ,NEW COOCH BEHAR,'02:23:00','02:25:00'
'02512',KYQ PUNE SPECIA,6,RQJ ,RNINGR JLPAIGRI,'04:25:00','04:26:00'
'02512',KYQ PUNE SPECIA,7,NJP ,NEW JALPAIGURI ,'05:30:00','05:50:00'
'02512',KYQ PUNE SPECIA,8,KNE ,KISHANGANJ     ,'07:16:00','07:18:00'
'02512',KYQ PUNE SPECIA,9,MLDT,MALDA TOWN     ,'11:05:00','11:10:00'
'02512',KYQ PUNE SPECIA,10,RPH ,RAMPUR HAT     ,'13:28:00','13:30:00'
'02512',KYQ PUNE SPECIA,11,UDL ,ANDAL JN       ,'16:40:00','17:05:00'
'02512',KYQ PUNE SPECIA,12,ASN ,ASANSOL JN     ,'17:30:00','17:40:00'
'02512',KYQ PUNE SPECIA,13,JOC ,JOYCHANDI PAHAR,'18:35:00','18:40:00'
'02512',KYQ PUNE SPECIA,14,PRR ,PURULIA JN     ,'19:20:00','19:22:00'
'02512',KYQ PUNE SPECIA,15,CKP ,CHAKRADHARPUR  ,'21:00:00','21:05:00'
'02512',KYQ PUNE SPECIA,16,ROU ,ROURKELA       ,'22:40:00','22:45:00'
'02512',KYQ PUNE SPECIA,17,JSG ,JHARSUGUDA JN  ,'00:13:00','00:15:00'
'02512',KYQ PUNE SPECIA,18,BSP ,BILASPUR JN    ,'03:15:00','03:30:00'
'02512',KYQ PUNE SPECIA,19,R   ,RAIPUR JN      ,'05:10:00','05:20:00'
'02512',KYQ PUNE SPECIA,20,DURG,DURG           ,'06:15:00','06:20:00'
'02512',KYQ PUNE SPECIA,21,G   ,GONDIA JN      ,'08:30:00','08:35:00'
'02512',KYQ PUNE SPECIA,22,NGP ,NAGPUR         ,'11:15:00','11:25:00'
'02512',KYQ PUNE SPECIA,23,NK  ,NASIK ROAD     ,'19:25:00','19:30:00'
'02512',KYQ PUNE SPECIA,24,PNVL,PANVEL         ,'23:35:00','23:40:00'
'02512',KYQ PUNE SPECIA,25,PUNE,PUNE JN        ,'02:45:00','00:00:00'
'02590',GORAKHPUR  SPL ,1,SC  ,SECUNDERABAD JN,'00:00:00','21:40:00'
'02590',GORAKHPUR  SPL ,2,KZJ ,KAZIPET JN     ,'23:57:00','23:59:00'
'02590',GORAKHPUR  SPL ,3,BPQ ,BALHARSHAH     ,'04:10:00','04:20:00'
'02590',GORAKHPUR  SPL ,4,NGP ,NAGPUR         ,'07:35:00','07:45:00'
'02590',GORAKHPUR  SPL ,5,ET  ,ITARSI JN      ,'13:10:00','13:20:00'
'02590',GORAKHPUR  SPL ,6,HBJ ,HABIBGANJ      ,'14:40:00','14:45:00'
'02590',GORAKHPUR  SPL ,7,JHS ,JHANSI JN      ,'19:20:00','19:30:00'
'02590',GORAKHPUR  SPL ,8,CNB ,KANPUR CENTRAL ,'01:00:00','01:10:00'
'02590',GORAKHPUR  SPL ,9,LJN ,LUCKNOW NE     ,'02:25:00','02:35:00'
'02590',GORAKHPUR  SPL ,10,GD  ,GONDA JN       ,'05:05:00','05:10:00'
'02590',GORAKHPUR  SPL ,11,BST ,BASTI          ,'06:45:00','06:50:00'
'02590',GORAKHPUR  SPL ,12,GKP ,GORAKHPUR JN   ,'08:15:00','00:00:00'
'02779',VSG SBC LINK EX,1,VSG ,VASCO DA GAMA  ,'00:00:00','15:10:00'
'02779',VSG SBC LINK EX,2,MAO ,MADGAON        ,'15:45:00','15:50:00'
'02779',VSG SBC LINK EX,3,SVM ,SANVERDAM CHUCH,'15:58:00','16:00:00'
'02779',VSG SBC LINK EX,4,QLM ,KULEM          ,'16:30:00','16:35:00'
'02779',VSG SBC LINK EX,5,CLR ,CASTLE ROCK    ,'17:35:00','17:40:00'
'02779',VSG SBC LINK EX,6,LD  ,LONDA JN       ,'18:35:00','19:50:00'
'02779',VSG SBC LINK EX,7,LWR ,ALNAVAR JN     ,'20:43:00','20:45:00'
'02779',VSG SBC LINK EX,8,DWR ,DHARWAR        ,'21:43:00','21:45:00'
'02779',VSG SBC LINK EX,9,UBL ,HUBLI JN       ,'22:35:00','22:45:00'
'02779',VSG SBC LINK EX,10,HVR ,HAVERI         ,'23:49:00','23:50:00'
'02779',VSG SBC LINK EX,11,RNR ,RANIBENNUR     ,'00:19:00','00:20:00'
'02779',VSG SBC LINK EX,12,HRR ,HARIHAR        ,'00:43:00','00:45:00'
'02779',VSG SBC LINK EX,13,DVG ,DAVANGERE      ,'01:07:00','01:10:00'
'02779',VSG SBC LINK EX,14,JRU ,CHIKJAJUR JN   ,'01:30:00','01:31:00'
'02779',VSG SBC LINK EX,15,RRB ,BIRUR JN       ,'02:48:00','02:50:00'
'02779',VSG SBC LINK EX,16,DRU ,KADUR          ,'02:59:00','03:00:00'
'02779',VSG SBC LINK EX,17,ASK ,ARSIKERE JN    ,'03:45:00','03:50:00'
'02779',VSG SBC LINK EX,18,TTR ,TIPTUR         ,'04:16:00','04:17:00'
'02779',VSG SBC LINK EX,19,AMSA,AMMASANDRA     ,'04:44:00','04:45:00'
'02779',VSG SBC LINK EX,20,TK  ,TUMKUR         ,'05:38:00','05:40:00'
'02779',VSG SBC LINK EX,21,YPR ,YESVANTPUR JN  ,'06:43:00','06:45:00'
'02779',VSG SBC LINK EX,22,SBC ,BANGALORE CY JN,'07:00:00','00:00:00'
'02853',SUVIDHA SPECIAL,1,HWH ,HOWRAH JN      ,'00:00:00','17:00:00'
'02853',SUVIDHA SPECIAL,2,KGP ,KHARAGPUR JN   ,'18:59:00','19:00:00'
'02853',SUVIDHA SPECIAL,3,BBS ,BHUBANESWAR    ,'23:30:00','23:35:00'
'02853',SUVIDHA SPECIAL,4,VSKP,VISAKHAPATNAM  ,'06:10:00','06:30:00'
'02853',SUVIDHA SPECIAL,5,BZA ,VIJAYAWADA JN  ,'12:10:00','12:25:00'
'02853',SUVIDHA SPECIAL,6,KPD ,KATPADI JN     ,'20:18:00','20:20:00'
'02853',SUVIDHA SPECIAL,7,CBE ,COIMBATORE JN  ,'01:40:00','01:45:00'
'02853',SUVIDHA SPECIAL,8,ERS ,ERNAKULAM JN   ,'06:00:00','00:00:00'
'02873',VSKP TPTY SF SP,1,VSKP,VISAKHAPATNAM  ,'00:00:00','16:45:00'
'02873',VSKP TPTY SF SP,2,DVD ,DUVVADA        ,'17:15:00','17:17:00'
'02873',VSKP TPTY SF SP,3,AKP ,ANAKAPALLE     ,'17:30:00','17:32:00'
'02873',VSKP TPTY SF SP,4,SLO ,SAMALKOT JN    ,'18:45:00','18:47:00'
'02873',VSKP TPTY SF SP,5,RJY ,RAJAHMUNDRY    ,'19:43:00','19:45:00'
'02873',VSKP TPTY SF SP,6,BZA ,VIJAYAWADA JN  ,'22:25:00','22:35:00'
'02873',VSKP TPTY SF SP,7,RU  ,RENIGUNTA JN   ,'04:10:00','04:12:00'
'02873',VSKP TPTY SF SP,8,TPTY,TIRUPATI       ,'04:30:00','00:00:00'
'02874',TPTY VSKP SF SP,1,TPTY,TIRUPATI       ,'00:00:00','16:00:00'
'02874',TPTY VSKP SF SP,2,RU  ,RENIGUNTA JN   ,'16:10:00','16:12:00'
'02874',TPTY VSKP SF SP,3,BZA ,VIJAYAWADA JN  ,'22:05:00','22:15:00'
'02874',TPTY VSKP SF SP,4,RJY ,RAJAHMUNDRY    ,'00:33:00','00:35:00'
'02874',TPTY VSKP SF SP,5,SLO ,SAMALKOT JN    ,'01:20:00','01:22:00'
'02874',TPTY VSKP SF SP,6,AKP ,ANAKAPALLE     ,'04:00:00','04:02:00'
'02874',TPTY VSKP SF SP,7,DVD ,DUVVADA        ,'04:43:00','04:45:00'
'02874',TPTY VSKP SF SP,8,VSKP,VISAKHAPATNAM  ,'05:15:00','00:00:00'
'02877',KJM SPECIAL    ,1,VSKP,VISAKHAPATNAM  ,'00:00:00','19:00:00'
'02877',KJM SPECIAL    ,2,DVD ,DUVVADA        ,'19:30:00','19:32:00'
'02877',KJM SPECIAL    ,3,SLO ,SAMALKOT JN    ,'21:08:00','21:10:00'
'02877',KJM SPECIAL    ,4,RJY ,RAJAHMUNDRY    ,'21:55:00','21:57:00'
'02877',KJM SPECIAL    ,5,EE  ,ELURU          ,'23:08:00','23:10:00'
'02877',KJM SPECIAL    ,6,BZA ,VIJAYAWADA JN  ,'00:45:00','01:00:00'
'02877',KJM SPECIAL    ,7,OGL ,ONGOLE         ,'02:52:00','02:54:00'
'02877',KJM SPECIAL    ,8,NLR ,NELLORE        ,'04:10:00','04:12:00'
'02877',KJM SPECIAL    ,9,GDR ,GUDUR JN       ,'05:50:00','05:52:00'
'02877',KJM SPECIAL    ,10,RU  ,RENIGUNTA JN   ,'07:45:00','08:00:00'
'02877',KJM SPECIAL    ,11,KPD ,KATPADI JN     ,'10:15:00','10:20:00'
'02877',KJM SPECIAL    ,12,JTJ ,JOLARPETTAI    ,'11:30:00','11:35:00'
'02877',KJM SPECIAL    ,13,KJM ,KRISHNARAJAPURM,'14:00:00','00:00:00'
'02878',KJM VSKP EXP   ,1,KJM ,KRISHNARAJAPURM,'00:00:00','17:10:00'
'02878',KJM VSKP EXP   ,2,JTJ ,JOLARPETTAI    ,'19:40:00','19:45:00'
'02878',KJM VSKP EXP   ,3,KPD ,KATPADI JN     ,'21:00:00','21:05:00'
'02878',KJM VSKP EXP   ,4,RU  ,RENIGUNTA JN   ,'23:20:00','23:25:00'
'02878',KJM VSKP EXP   ,5,GDR ,GUDUR JN       ,'01:05:00','01:07:00'
'02878',KJM VSKP EXP   ,6,NLR ,NELLORE        ,'01:37:00','01:39:00'
'02878',KJM VSKP EXP   ,7,OGL ,ONGOLE         ,'03:20:00','03:22:00'
'02878',KJM VSKP EXP   ,8,BZA ,VIJAYAWADA JN  ,'05:40:00','05:55:00'
'02878',KJM VSKP EXP   ,9,EE  ,ELURU          ,'06:38:00','06:40:00'
'02878',KJM VSKP EXP   ,10,RJY ,RAJAHMUNDRY    ,'08:48:00','08:50:00'
'02878',KJM VSKP EXP   ,11,SLO ,SAMALKOT JN    ,'09:35:00','09:37:00'
'02878',KJM VSKP EXP   ,12,DVD ,DUVVADA        ,'11:53:00','11:55:00'
'02878',KJM VSKP EXP   ,13,VSKP,VISAKHAPATNAM  ,'12:25:00','00:00:00'
'02882',SUVIDHA SPL    ,1,BBS ,BHUBANESWAR    ,'00:00:00','22:15:00'
'02882',SUVIDHA SPL    ,2,BAM ,BRAHMAPUR      ,'00:45:00','00:47:00'
'02882',SUVIDHA SPL    ,3,VSKP,VISAKHAPATNAM  ,'04:40:00','05:00:00'
'02882',SUVIDHA SPL    ,4,BZA ,VIJAYAWADA JN  ,'10:40:00','11:00:00'
'02882',SUVIDHA SPL    ,5,SC  ,SECUNDERABAD JN,'16:10:00','16:20:00'
'02882',SUVIDHA SPL    ,6,SUR ,SOLAPUR JN     ,'23:40:00','23:50:00'
'02882',SUVIDHA SPL    ,7,PUNE,PUNE JN        ,'05:00:00','00:00:00'
'03235',SBG DNR SPECIAL,1,SBG ,SAHIBGANJ JN   ,'00:00:00','14:25:00'
'03235',SBG DNR SPECIAL,2,PPT ,PIRPAINTI      ,'14:44:00','14:45:00'
'03235',SBG DNR SPECIAL,3,CLG ,KAHALGAON      ,'15:07:00','15:08:00'
'03235',SBG DNR SPECIAL,4,EKC ,EKCHARI        ,'15:16:00','15:17:00'
'03235',SBG DNR SPECIAL,5,GGA ,GHOGA          ,'15:25:00','15:26:00'
'03235',SBG DNR SPECIAL,6,BGP ,BHAGALPUR      ,'15:52:00','16:07:00'
'03235',SBG DNR SPECIAL,7,AKN ,AKBARNAGAR     ,'16:20:00','16:21:00'
'03235',SBG DNR SPECIAL,8,SGG ,SULTANGANJ     ,'16:32:00','16:33:00'
'03235',SBG DNR SPECIAL,9,BUP ,BARIARPUR      ,'16:54:00','16:55:00'
'03235',SBG DNR SPECIAL,10,JMP ,JAMALPUR JN    ,'17:10:00','17:15:00'
'03235',SBG DNR SPECIAL,11,DRH ,DHARHARA       ,'17:27:00','17:28:00'
'03235',SBG DNR SPECIAL,12,AHA ,ABHAIPUR       ,'17:40:00','17:41:00'
'03235',SBG DNR SPECIAL,13,KJH ,KAJRA          ,'17:51:00','17:52:00'
'03235',SBG DNR SPECIAL,14,KIUL,KIUL JN        ,'18:50:00','19:05:00'
'03235',SBG DNR SPECIAL,15,LKR ,LUCKEESARAI JN ,'19:12:00','19:13:00'
'03235',SBG DNR SPECIAL,16,BRYA,BARHIYA        ,'19:32:00','19:33:00'
'03235',SBG DNR SPECIAL,17,HTZ ,HATHIDAH JN    ,'19:43:00','19:44:00'
'03235',SBG DNR SPECIAL,18,MKA ,MOKAMEH JN     ,'19:56:00','19:58:00'
'03235',SBG DNR SPECIAL,19,BARH,BARH           ,'20:17:00','20:18:00'
'03235',SBG DNR SPECIAL,20,ATL ,ATHMAL GOLA    ,'20:29:00','20:30:00'
'03235',SBG DNR SPECIAL,21,BKP ,BAKHTIYARPUR JN,'20:40:00','20:42:00'
'03235',SBG DNR SPECIAL,22,KOO ,KHUSROPUR      ,'21:47:00','21:48:00'
'03235',SBG DNR SPECIAL,23,FUT ,FATWA          ,'21:57:00','21:58:00'
'03235',SBG DNR SPECIAL,24,PNC ,PATNA SAHEB    ,'22:21:00','22:22:00'
'03235',SBG DNR SPECIAL,25,RJPB,RAJENDRANAGAR T,'22:46:00','22:48:00'
'03235',SBG DNR SPECIAL,26,PNBE,PATNA JN       ,'23:10:00','23:20:00'
'03235',SBG DNR SPECIAL,27,DNR ,DANAPUR        ,'23:35:00','00:00:00'
'03236',DNR SBG SPL    ,1,DNR ,DANAPUR        ,'00:00:00','05:05:00'
'03236',DNR SBG SPL    ,2,PNBE,PATNA JN       ,'05:20:00','05:30:00'
'03236',DNR SBG SPL    ,3,RJPB,RAJENDRANAGAR T,'05:37:00','05:39:00'
'03236',DNR SBG SPL    ,4,PNC ,PATNA SAHEB    ,'05:49:00','05:50:00'
'03236',DNR SBG SPL    ,5,FUT ,FATWA          ,'06:03:00','06:04:00'
'03236',DNR SBG SPL    ,6,KOO ,KHUSROPUR      ,'06:13:00','06:14:00'
'03236',DNR SBG SPL    ,7,KWO ,KARAUTA        ,'06:21:00','06:22:00'
'03236',DNR SBG SPL    ,8,BKP ,BAKHTIYARPUR JN,'06:32:00','06:34:00'
'03236',DNR SBG SPL    ,9,ATL ,ATHMAL GOLA    ,'06:40:00','06:41:00'
'03236',DNR SBG SPL    ,10,BARH,BARH           ,'07:37:00','07:38:00'
'03236',DNR SBG SPL    ,11,MKA ,MOKAMEH JN     ,'07:59:00','08:01:00'
'03236',DNR SBG SPL    ,12,HTZ ,HATHIDAH JN    ,'08:09:00','08:10:00'
'03236',DNR SBG SPL    ,13,BRYA,BARHIYA        ,'08:20:00','08:21:00'
'03236',DNR SBG SPL    ,14,DMRX,DUMRI HALT     ,'08:27:00','08:28:00'
'03236',DNR SBG SPL    ,15,LKR ,LUCKEESARAI JN ,'08:41:00','08:42:00'
'03236',DNR SBG SPL    ,16,KIUL,KIUL JN        ,'08:52:00','08:57:00'
'03236',DNR SBG SPL    ,17,KJH ,KAJRA          ,'09:14:00','09:15:00'
'03236',DNR SBG SPL    ,18,AHA ,ABHAIPUR       ,'09:25:00','09:26:00'
'03236',DNR SBG SPL    ,19,DRH ,DHARHARA       ,'09:38:00','09:39:00'
'03236',DNR SBG SPL    ,20,JMP ,JAMALPUR JN    ,'09:56:00','10:01:00'
'03236',DNR SBG SPL    ,21,BUP ,BARIARPUR      ,'10:13:00','10:14:00'
'03236',DNR SBG SPL    ,22,SGG ,SULTANGANJ     ,'10:35:00','10:36:00'
'03236',DNR SBG SPL    ,23,AKN ,AKBARNAGAR     ,'10:47:00','10:48:00'
'03236',DNR SBG SPL    ,24,BGP ,BHAGALPUR      ,'11:07:00','11:17:00'
'03236',DNR SBG SPL    ,25,GGA ,GHOGA          ,'11:37:00','11:38:00'
'03236',DNR SBG SPL    ,26,EKC ,EKCHARI        ,'11:46:00','11:47:00'
'03236',DNR SBG SPL    ,27,CLG ,KAHALGAON      ,'11:55:00','11:56:00'
'03236',DNR SBG SPL    ,28,PPT ,PIRPAINTI      ,'12:18:00','12:19:00'
'03236',DNR SBG SPL    ,29,SBG ,SAHIBGANJ JN   ,'13:05:00','00:00:00'
'03401',BGP DNR SPECIAL,1,BGP ,BHAGALPUR      ,'00:00:00','05:35:00'
'03401',BGP DNR SPECIAL,2,NAT ,NATHNAGAR      ,'05:42:00','05:43:00'
'03401',BGP DNR SPECIAL,3,AKN ,AKBARNAGAR     ,'05:53:00','05:54:00'
'03401',BGP DNR SPECIAL,4,SGG ,SULTANGANJ     ,'06:04:00','06:05:00'
'03401',BGP DNR SPECIAL,5,KPRD,KALYANPUR ROAD ,'06:19:00','06:20:00'
'03401',BGP DNR SPECIAL,6,BUP ,BARIARPUR      ,'06:29:00','06:30:00'
'03401',BGP DNR SPECIAL,7,RPUR,RATANPUR       ,'06:37:00','06:38:00'
'03401',BGP DNR SPECIAL,8,JMP ,JAMALPUR JN    ,'06:49:00','06:51:00'
'03401',BGP DNR SPECIAL,9,DRH ,DHARHARA       ,'07:03:00','07:04:00'
'03401',BGP DNR SPECIAL,10,MSDN,MASUDAN        ,'07:12:00','07:13:00'
'03401',BGP DNR SPECIAL,11,AHA ,ABHAIPUR       ,'07:20:00','07:21:00'
'03401',BGP DNR SPECIAL,12,KJH ,KAJRA          ,'07:30:00','07:31:00'
'03401',BGP DNR SPECIAL,13,UREN,UREN           ,'07:38:00','07:39:00'
'03401',BGP DNR SPECIAL,14,DNRE,DHANAURI       ,'07:47:00','07:48:00'
'03401',BGP DNR SPECIAL,15,KIUL,KIUL JN        ,'08:23:00','08:25:00'
'03401',BGP DNR SPECIAL,16,LKR ,LUCKEESARAI JN ,'08:32:00','08:33:00'
'03401',BGP DNR SPECIAL,17,BRYA,BARHIYA        ,'08:47:00','08:48:00'
'03401',BGP DNR SPECIAL,18,HTZ ,HATHIDAH JN    ,'08:58:00','08:59:00'
'03401',BGP DNR SPECIAL,19,MKA ,MOKAMEH JN     ,'09:10:00','09:12:00'
'03401',BGP DNR SPECIAL,20,PHK ,PUNARAKH       ,'09:23:00','09:24:00'
'03401',BGP DNR SPECIAL,21,BARH,BARH           ,'09:34:00','09:35:00'
'03401',BGP DNR SPECIAL,22,BKP ,BAKHTIYARPUR JN,'09:51:00','09:53:00'
'03401',BGP DNR SPECIAL,23,FUT ,FATWA          ,'10:09:00','10:10:00'
'03401',BGP DNR SPECIAL,24,PNC ,PATNA SAHEB    ,'10:22:00','10:23:00'
'03401',BGP DNR SPECIAL,25,RJPB,RAJENDRANAGAR T,'10:32:00','10:34:00'
'03401',BGP DNR SPECIAL,26,PNBE,PATNA JN       ,'11:15:00','11:25:00'
'03401',BGP DNR SPECIAL,27,DNR ,DANAPUR        ,'12:40:00','00:00:00'
'03402',DNR BGP SPL    ,1,DNR ,DANAPUR        ,'00:00:00','16:15:00'
'03402',DNR BGP SPL    ,2,PNBE,PATNA JN       ,'16:30:00','16:40:00'
'03402',DNR BGP SPL    ,3,RJPB,RAJENDRANAGAR T,'16:47:00','16:49:00'
'03402',DNR BGP SPL    ,4,PNC ,PATNA SAHEB    ,'16:59:00','17:00:00'
'03402',DNR BGP SPL    ,5,FUT ,FATWA          ,'17:12:00','17:13:00'
'03402',DNR BGP SPL    ,6,BKP ,BAKHTIYARPUR JN,'17:31:00','17:33:00'
'03402',DNR BGP SPL    ,7,BARH,BARH           ,'17:51:00','17:52:00'
'03402',DNR BGP SPL    ,8,PHK ,PUNARAKH       ,'18:09:00','18:10:00'
'03402',DNR BGP SPL    ,9,MKA ,MOKAMEH JN     ,'18:35:00','18:37:00'
'03402',DNR BGP SPL    ,10,HTZ ,HATHIDAH JN    ,'18:45:00','18:46:00'
'03402',DNR BGP SPL    ,11,BRYA,BARHIYA        ,'19:10:00','19:11:00'
'03402',DNR BGP SPL    ,12,LKR ,LUCKEESARAI JN ,'19:25:00','19:26:00'
'03402',DNR BGP SPL    ,13,KIUL,KIUL JN        ,'19:36:00','19:38:00'
'03402',DNR BGP SPL    ,14,DNRE,DHANAURI       ,'19:54:00','19:55:00'
'03402',DNR BGP SPL    ,15,UREN,UREN           ,'20:03:00','20:04:00'
'03402',DNR BGP SPL    ,16,KJH ,KAJRA          ,'20:11:00','20:12:00'
'03402',DNR BGP SPL    ,17,AHA ,ABHAIPUR       ,'20:21:00','20:22:00'
'03402',DNR BGP SPL    ,18,MSDN,MASUDAN        ,'20:29:00','20:30:00'
'03402',DNR BGP SPL    ,19,DRH ,DHARHARA       ,'20:38:00','20:39:00'
'03402',DNR BGP SPL    ,20,JMP ,JAMALPUR JN    ,'20:53:00','20:55:00'
'03402',DNR BGP SPL    ,21,RPUR,RATANPUR       ,'21:04:00','21:05:00'
